station,o_IO109.csv
                                             
date,time,Hs,Hmax,Tz,Dir,Lw,Hs,Hmax,Lw,Dir,sl_Hs,sl_Tp,sl_Dir,sl_Hs,Dir,Tp
20200203,000000,2.41,4.34,6.41,318.3,68.30,7.91,14.23,224.08,NW,0.00,0.00,0.0,0.00,-,7.30
20200203,010000,2.52,4.54,6.51,319.2,70.30,8.28,14.90,230.64,NW,0.00,0.00,0.0,0.00,-,7.40
20200203,020000,2.62,4.71,6.58,319.8,71.80,8.59,15.46,235.56,NW,0.00,0.00,0.0,0.00,-,7.50
20200203,030000,2.69,4.85,6.63,320.3,72.90,8.84,15.92,239.17,NW,0.00,0.00,0.0,0.00,-,7.50
20200203,040000,2.75,4.94,6.68,320.7,73.90,9.01,16.22,242.45,NW,0.00,0.00,0.0,0.00,-,7.50
20200203,050000,2.76,4.97,6.72,321.1,74.80,9.06,16.30,245.41,NW,0.00,0.00,0.0,0.00,-,7.60
20200203,060000,2.74,4.93,6.75,321.4,75.30,8.98,16.16,247.05,NW,0.00,0.00,0.0,0.00,-,7.60
20200203,070000,2.68,4.83,6.75,321.5,75.30,8.81,15.85,247.05,NW,0.00,0.00,0.0,0.00,-,7.60
20200203,080000,2.61,4.70,6.72,321.3,74.70,8.57,15.42,245.08,NW,0.00,0.00,0.0,0.00,-,7.60
20200203,090000,2.52,4.54,6.66,320.9,73.50,8.27,14.89,241.14,NW,0.00,0.00,0.0,0.00,-,7.60
20200203,100000,2.43,4.37,6.57,320.3,71.70,7.97,14.35,235.24,NW,0.00,0.00,0.0,0.00,-,7.50
20200203,110000,2.36,4.25,6.46,319.5,69.50,7.74,13.93,228.02,NW,0.00,0.00,0.0,0.00,-,7.50
20200203,120000,2.33,4.19,6.36,318.7,67.40,7.64,13.75,221.13,NW,0.00,0.00,0.0,0.00,-,7.40
20200203,130000,2.34,4.22,6.30,318.3,66.20,7.69,13.84,217.19,NW,0.00,0.00,0.0,0.00,-,7.30
20200203,140000,2.38,4.29,6.29,318.6,66.00,7.81,14.07,216.54,NW,0.00,0.00,0.0,0.00,-,7.30
20200203,150000,2.43,4.37,6.32,319.4,66.60,7.97,14.34,218.50,NW,0.00,0.00,0.0,0.00,-,7.20
20200203,160000,2.46,4.43,6.38,320.4,67.60,8.07,14.52,221.78,NW,0.00,0.00,0.0,0.00,-,7.30
20200203,170000,2.46,4.43,6.43,321.3,68.70,8.07,14.53,225.39,NW,0.00,0.00,0.0,0.00,-,7.30
20200203,180000,2.43,4.38,6.47,321.8,69.50,7.99,14.38,228.02,NW,0.00,0.00,0.0,0.00,-,7.40
20200203,190000,2.39,4.31,6.48,322.0,69.80,7.85,14.13,229.00,NW,0.00,0.00,0.0,0.00,-,7.40
20200203,200000,2.33,4.20,6.47,321.8,69.60,7.66,13.78,228.35,NW,0.00,0.00,0.0,0.00,-,7.40
20200203,210000,2.25,4.06,6.43,321.2,68.70,7.40,13.31,225.39,NW,0.00,0.00,0.0,0.00,-,7.40
20200203,220000,2.16,3.89,6.36,320.4,67.30,7.09,12.76,220.80,NW,0.00,0.00,0.0,0.00,-,7.40
20200203,230000,2.07,3.72,6.25,319.4,65.20,6.78,12.21,213.91,NW,0.00,0.00,0.0,0.00,-,7.30
20200204,000000,1.99,3.57,6.14,318.3,62.90,6.51,11.72,206.36,NW,0.00,0.00,0.0,0.00,-,7.20
20200204,010000,1.91,3.43,6.03,317.3,60.80,6.25,11.26,199.48,NW,0.00,0.00,0.0,0.00,-,7.00
20200204,020000,1.82,3.28,5.94,316.7,59.00,5.97,10.75,193.57,NW,0.00,0.00,0.0,0.00,-,6.90
20200204,030000,1.72,3.10,5.86,316.3,57.40,5.65,10.18,188.32,NW,0.00,0.00,0.0,0.00,-,6.80
20200204,040000,1.61,2.90,5.79,315.8,56.10,5.29,9.53,184.06,NW,0.00,0.00,0.0,0.00,-,6.70
20200204,050000,1.50,2.69,5.72,315.1,54.90,4.90,8.83,180.12,NW,0.00,0.00,0.0,0.00,-,6.70
20200204,060000,1.38,2.48,5.68,314.4,54.10,4.53,8.15,177.49,NW,0.00,0.00,0.0,0.00,-,6.70
20200204,070000,1.26,2.27,5.69,313.5,54.10,4.14,7.45,177.49,NW,0.00,0.00,0.0,0.00,-,6.60
20200204,080000,1.16,2.09,5.70,312.5,54.00,3.81,6.86,177.17,NW,0.00,0.00,0.0,0.00,-,6.60
20200204,090000,1.08,1.94,5.68,311.8,53.60,3.54,6.37,175.85,NW,0.00,0.00,0.0,0.00,-,6.50
20200204,100000,1.01,1.82,5.63,311.2,52.70,3.31,5.96,172.90,NW,0.00,0.00,0.0,0.00,-,6.30
20200204,110000,0.95,1.72,5.55,310.7,51.30,3.13,5.64,168.31,NW,0.00,0.00,0.0,0.00,-,6.20
20200204,120000,0.92,1.65,5.40,310.1,48.80,3.01,5.42,160.10,NW,0.00,0.00,0.0,0.00,-,6.20
20200204,130000,0.92,1.65,5.13,309.2,44.70,3.01,5.41,146.65,NW,0.00,0.00,0.0,0.00,-,6.10
20200204,140000,0.92,1.66,4.91,308.4,41.20,3.02,5.44,135.17,NW,0.00,0.00,0.0,0.00,-,6.00
20200204,150000,0.92,1.65,4.80,307.9,39.20,3.01,5.41,128.61,NW,0.00,0.00,0.0,0.00,-,6.00
20200204,160000,0.91,1.63,4.73,307.5,38.00,2.97,5.35,124.67,NW,0.00,0.00,0.0,0.00,-,5.80
20200204,170000,0.89,1.61,4.67,307.0,37.10,2.93,5.27,121.72,NW,0.00,0.00,0.0,0.00,-,5.60
20200204,180000,0.88,1.59,4.61,306.4,36.20,2.89,5.21,118.77,NW,0.00,0.00,0.0,0.00,-,5.50
20200204,190000,0.89,1.60,4.52,306.2,34.80,2.92,5.26,114.17,NW,0.00,0.00,0.0,0.00,-,5.50
20200204,200000,0.93,1.67,4.43,306.5,33.40,3.04,5.47,109.58,NW,0.00,0.00,0.0,0.00,-,5.40
20200204,210000,0.98,1.77,4.39,307.5,32.60,3.22,5.79,106.96,NW,0.00,0.00,0.0,0.00,-,5.20
20200204,220000,1.04,1.88,4.42,308.9,32.80,3.42,6.15,107.61,NW,0.00,0.00,0.0,0.00,-,5.10
20200204,230000,1.09,1.96,4.48,310.6,33.70,3.57,6.43,110.56,NW,0.00,0.00,0.0,0.00,-,5.10
20200205,000000,1.12,2.01,4.56,312.1,34.80,3.67,6.60,114.17,NW,0.00,0.00,0.0,0.00,-,5.20
20200205,010000,1.12,2.02,4.63,313.2,36.00,3.68,6.63,118.11,NW,0.00,0.00,0.0,0.00,-,5.30
20200205,020000,1.10,1.98,4.70,313.8,37.10,3.60,6.48,121.72,NW,0.00,0.00,0.0,0.00,-,5.40
20200205,030000,1.05,1.90,4.75,314.0,38.00,3.46,6.22,124.67,NW,0.00,0.00,0.0,0.00,-,5.50
20200205,040000,1.01,1.81,4.78,314.2,38.40,3.30,5.95,125.98,NW,0.00,0.00,0.0,0.00,-,5.50
20200205,050000,0.96,1.74,4.76,314.2,38.20,3.17,5.70,125.33,NW,0.00,0.00,0.0,0.00,-,5.60
20200205,060000,0.92,1.66,4.73,314.1,37.70,3.02,5.44,123.69,NW,0.00,0.00,0.0,0.00,-,5.60
20200205,070000,0.88,1.58,4.68,313.4,37.10,2.87,5.17,121.72,NW,0.00,0.00,0.0,0.00,-,5.50
20200205,080000,0.85,1.52,4.58,312.3,35.70,2.78,5.00,117.13,NW,0.00,0.00,0.0,0.00,-,5.50
20200205,090000,0.84,1.52,4.44,310.9,33.60,2.77,4.98,110.24,NW,0.00,0.00,0.0,0.00,-,5.50
20200205,100000,0.86,1.54,4.33,309.7,31.90,2.81,5.05,104.66,NW,0.00,0.00,0.0,0.00,-,5.40
20200205,110000,0.88,1.58,4.27,308.8,30.90,2.88,5.19,101.38,NW,0.00,0.00,0.0,0.00,-,5.30
20200205,120000,0.91,1.63,4.27,308.3,30.70,2.98,5.36,100.72,NW,0.00,0.00,0.0,0.00,-,5.00
20200205,130000,0.94,1.70,4.31,308.2,31.30,3.10,5.58,102.69,NW,0.00,0.00,0.0,0.00,-,4.90
20200205,140000,0.99,1.78,4.38,308.6,32.20,3.24,5.83,105.64,NW,0.00,0.00,0.0,0.00,-,5.00
20200205,150000,1.03,1.85,4.46,309.6,33.30,3.37,6.06,109.25,NW,0.00,0.00,0.0,0.00,-,5.10
20200205,160000,1.05,1.89,4.52,310.8,34.30,3.44,6.20,112.53,NW,0.00,0.00,0.0,0.00,-,5.10
20200205,170000,1.06,1.90,4.56,312.0,35.00,3.47,6.24,114.83,NW,0.00,0.00,0.0,0.00,-,5.20
20200205,180000,1.05,1.90,4.59,313.0,35.40,3.46,6.23,116.14,NW,0.00,0.00,0.0,0.00,-,5.30
20200205,190000,1.05,1.89,4.61,314.0,35.70,3.45,6.21,117.13,NW,0.00,0.00,0.0,0.00,-,5.40
20200205,200000,1.05,1.89,4.62,314.8,35.90,3.44,6.19,117.78,NW,0.00,0.00,0.0,0.00,-,5.40
20200205,210000,1.04,1.87,4.63,315.7,36.10,3.41,6.14,118.44,NW,0.00,0.00,0.0,0.00,-,5.40
20200205,220000,1.03,1.85,4.63,316.5,36.20,3.37,6.07,118.77,NW,0.00,0.00,0.0,0.00,-,5.50
20200205,230000,1.01,1.82,4.62,317.4,36.10,3.32,5.97,118.44,NW,0.00,0.00,0.0,0.00,-,5.50
20200206,000000,0.99,1.79,4.60,318.2,35.70,3.25,5.86,117.13,NW,0.00,0.00,0.0,0.00,-,5.50
20200206,010000,0.97,1.74,4.57,319.0,35.20,3.17,5.71,115.49,NW,0.00,0.00,0.0,0.00,-,5.40
20200206,020000,0.94,1.68,4.54,319.6,34.80,3.07,5.52,114.17,NW,0.00,0.00,0.0,0.00,-,5.40
20200206,030000,0.88,1.59,4.55,319.9,34.90,2.89,5.20,114.50,NW,0.00,0.00,0.0,0.00,-,5.40
20200206,040000,0.83,1.49,4.56,319.8,34.90,2.71,4.88,114.50,NW,0.00,0.00,0.0,0.00,-,5.40
20200206,050000,0.77,1.38,4.57,319.3,34.90,2.51,4.52,114.50,NW,0.00,0.00,0.0,0.00,-,5.30
20200206,060000,0.71,1.27,4.57,318.7,34.80,2.32,4.18,114.17,NW,0.00,0.00,0.0,0.00,-,5.30
20200206,070000,0.65,1.18,4.55,318.1,34.40,2.15,3.86,112.86,NW,0.00,0.00,0.0,0.00,-,5.20
20200206,080000,0.61,1.09,4.53,317.5,34.00,1.99,3.58,111.55,NW,0.00,0.00,0.0,0.00,-,5.10
20200206,090000,0.56,1.01,4.49,317.0,33.40,1.85,3.32,109.58,NW,0.00,0.00,0.0,0.00,-,5.00
20200206,100000,0.52,0.94,4.45,316.7,32.80,1.72,3.09,107.61,NW,0.00,0.00,0.0,0.00,-,5.00
20200206,110000,0.49,0.88,4.41,316.5,32.10,1.60,2.88,105.31,NW,0.00,0.00,0.0,0.00,-,5.00
20200206,120000,0.46,0.82,4.36,316.3,31.30,1.50,2.69,102.69,NW,0.00,0.00,0.0,0.00,-,4.90
20200206,130000,0.43,0.77,4.30,316.2,30.50,1.39,2.51,100.07,NW,0.00,0.00,0.0,0.00,-,4.90
20200206,140000,0.40,0.71,4.24,316.1,29.60,1.30,2.34,97.11,NW,0.00,0.00,0.0,0.00,-,4.80
20200206,150000,0.37,0.67,4.17,316.0,28.70,1.22,2.19,94.16,NW,0.00,0.00,0.0,0.00,-,4.70
20200206,160000,0.35,0.62,4.10,316.0,27.70,1.14,2.05,90.88,NW,0.00,0.00,0.0,0.00,-,4.60
20200206,170000,0.32,0.58,4.03,316.1,26.70,1.07,1.92,87.60,NW,0.00,0.00,0.0,0.00,-,4.50
20200206,180000,0.30,0.55,3.95,316.2,25.70,1.00,1.80,84.32,NW,0.00,0.00,0.0,0.00,-,4.50
20200206,190000,0.28,0.51,3.87,316.3,24.60,0.93,1.68,80.71,NW,0.00,0.00,0.0,0.00,-,4.40
20200206,200000,0.26,0.48,3.79,316.3,23.50,0.87,1.56,77.10,NW,0.00,0.00,0.0,0.00,-,4.30
20200206,210000,0.25,0.44,3.70,316.4,22.50,0.81,1.45,73.82,NW,0.00,0.00,0.0,0.00,-,4.10
