station,o_IO105.csv
                                             
date,time,Hs,Hmax,Tz,Dir,Lw,Hs,Hmax,Lw,Dir,sl_Hs,sl_Tp,sl_Dir,sl_Hs,Dir,Tp
20200202,170000,1.07,1.92,4.23,322.2,29.70,3.49,6.29,97.44,NW,0.00,0.00,0.0,0.00,-,4.60
20200202,180000,1.07,1.92,4.23,325.5,29.70,3.51,6.31,97.44,NW,0.00,0.00,0.0,0.00,-,4.60
20200202,190000,1.07,1.93,4.23,328.7,29.70,3.51,6.32,97.44,NNW,0.00,0.00,0.0,0.00,-,4.60
20200202,200000,1.07,1.92,4.23,331.3,29.80,3.50,6.30,97.77,NNW,0.00,0.00,0.0,0.00,-,4.70
20200202,210000,1.06,1.90,4.24,333.3,29.80,3.47,6.24,97.77,NNW,0.00,0.00,0.0,0.00,-,4.70
20200202,220000,1.05,1.89,4.23,334.9,29.70,3.45,6.21,97.44,NNW,0.00,0.00,0.0,0.00,-,4.70
20200202,230000,1.06,1.92,4.22,335.7,29.60,3.49,6.28,97.11,NNW,0.00,0.00,0.0,0.00,-,4.70
20200203,000000,1.09,1.96,4.23,335.9,29.70,3.57,6.43,97.44,NNW,0.00,0.00,0.0,0.00,-,4.70
20200203,010000,1.12,2.02,4.26,335.7,30.10,3.68,6.62,98.75,NNW,0.00,0.00,0.0,0.00,-,4.70
20200203,020000,1.14,2.06,4.29,335.3,30.60,3.75,6.76,100.39,NNW,0.00,0.00,0.0,0.00,-,4.80
20200203,030000,1.16,2.08,4.31,334.8,30.90,3.79,6.83,101.38,NNW,0.00,0.00,0.0,0.00,-,4.80
20200203,040000,1.16,2.08,4.32,334.1,31.00,3.80,6.84,101.71,NNW,0.00,0.00,0.0,0.00,-,4.80
20200203,050000,1.16,2.09,4.32,333.7,31.00,3.81,6.86,101.71,NNW,0.00,0.00,0.0,0.00,-,4.80
20200203,060000,1.18,2.12,4.33,333.4,31.10,3.86,6.94,102.03,NNW,0.00,0.00,0.0,0.00,-,4.80
20200203,070000,1.19,2.15,4.35,332.3,31.50,3.92,7.05,103.35,NNW,0.00,0.00,0.0,0.00,-,4.90
20200203,080000,1.21,2.18,4.38,330.5,31.90,3.98,7.16,104.66,NNW,0.00,0.00,0.0,0.00,-,4.90
20200203,090000,1.23,2.22,4.42,328.3,32.40,4.04,7.27,106.30,NNW,0.00,0.00,0.0,0.00,-,4.90
20200203,100000,1.25,2.24,4.45,326.1,32.80,4.08,7.35,107.61,NW,0.00,0.00,0.0,0.00,-,5.00
20200203,110000,1.25,2.25,4.47,323.8,33.10,4.10,7.38,108.60,NW,0.00,0.00,0.0,0.00,-,5.00
20200203,120000,1.24,2.24,4.48,321.4,33.30,4.08,7.34,109.25,NW,0.00,0.00,0.0,0.00,-,5.00
20200203,130000,1.23,2.21,4.48,319.3,33.30,4.03,7.25,109.25,NW,0.00,0.00,0.0,0.00,-,5.00
20200203,140000,1.19,2.14,4.46,318.0,33.00,3.91,7.03,108.27,NW,0.00,0.00,0.0,0.00,-,5.00
20200203,150000,1.14,2.05,4.40,317.9,32.20,3.73,6.71,105.64,NW,0.00,0.00,0.0,0.00,-,4.90
20200203,160000,1.08,1.94,4.31,318.6,30.90,3.53,6.35,101.38,NW,0.00,0.00,0.0,0.00,-,4.80
20200203,170000,1.02,1.83,4.21,319.9,29.50,3.34,6.02,96.78,NW,0.00,0.00,0.0,0.00,-,4.70
20200203,180000,0.97,1.75,4.12,321.4,28.20,3.19,5.73,92.52,NW,0.00,0.00,0.0,0.00,-,4.60
20200203,190000,0.93,1.68,4.04,323.1,27.10,3.05,5.50,88.91,NW,0.00,0.00,0.0,0.00,-,4.50
20200203,200000,0.90,1.62,3.97,324.5,26.20,2.95,5.31,85.96,NW,0.00,0.00,0.0,0.00,-,4.50
20200203,210000,0.88,1.58,3.92,325.7,25.50,2.87,5.17,83.66,NW,0.00,0.00,0.0,0.00,-,4.40
20200203,220000,0.86,1.54,3.86,326.4,24.80,2.81,5.06,81.36,NNW,0.00,0.00,0.0,0.00,-,4.30
20200203,230000,0.84,1.52,3.82,326.7,24.20,2.76,4.97,79.40,NNW,0.00,0.00,0.0,0.00,-,4.20
20200204,000000,0.83,1.50,3.79,326.5,23.80,2.73,4.91,78.08,NNW,0.00,0.00,0.0,0.00,-,4.20
20200204,010000,0.82,1.47,3.77,325.8,23.50,2.68,4.83,77.10,NW,0.00,0.00,0.0,0.00,-,4.10
20200204,020000,0.80,1.43,3.75,324.9,23.40,2.61,4.69,76.77,NW,0.00,0.00,0.0,0.00,-,4.10
20200204,030000,0.76,1.37,3.72,324.0,23.00,2.50,4.49,75.46,NW,0.00,0.00,0.0,0.00,-,4.10
20200204,040000,0.72,1.30,3.68,323.4,22.60,2.37,4.26,74.15,NW,0.00,0.00,0.0,0.00,-,4.10
20200204,050000,0.68,1.23,3.63,323.0,22.00,2.24,4.03,72.18,NW,0.00,0.00,0.0,0.00,-,4.10
20200204,060000,0.62,1.11,3.63,321.3,21.90,2.03,3.66,71.85,NW,0.00,0.00,0.0,0.00,-,4.10
20200204,070000,0.56,1.00,3.61,319.1,21.60,1.83,3.29,70.87,NW,0.00,0.00,0.0,0.00,-,4.10
20200204,080000,0.54,0.97,3.46,318.4,20.10,1.77,3.18,65.94,NW,0.00,0.00,0.0,0.00,-,4.00
20200204,090000,0.56,1.00,3.33,317.6,18.60,1.82,3.28,61.02,NW,0.00,0.00,0.0,0.00,-,3.80
20200204,100000,0.58,1.04,3.27,316.7,17.80,1.89,3.41,58.40,NW,0.00,0.00,0.0,0.00,-,3.70
20200204,110000,0.59,1.07,3.26,316.7,17.60,1.95,3.50,57.74,NW,0.00,0.00,0.0,0.00,-,3.60
20200204,120000,0.60,1.08,3.27,317.5,17.70,1.97,3.55,58.07,NW,0.00,0.00,0.0,0.00,-,3.60
20200204,130000,0.60,1.08,3.28,319.3,17.80,1.97,3.54,58.40,NW,0.00,0.00,0.0,0.00,-,3.60
20200204,140000,0.59,1.06,3.27,321.5,17.70,1.94,3.49,58.07,NW,0.00,0.00,0.0,0.00,-,3.60
20200204,150000,0.57,1.03,3.25,323.4,17.40,1.88,3.38,57.09,NW,0.00,0.00,0.0,0.00,-,3.60
20200204,160000,0.49,0.89,3.16,323.4,16.50,1.61,2.91,54.13,NW,0.00,0.00,0.0,0.00,-,3.40
20200204,170000,0.39,0.69,3.00,322.0,14.80,1.27,2.28,48.56,NW,0.00,0.00,0.0,0.00,-,3.30
20200204,180000,0.31,0.56,2.86,318.8,13.50,1.02,1.84,44.29,NW,0.00,0.00,0.0,0.00,-,3.10
20200204,190000,0.27,0.48,2.77,314.6,12.60,0.88,1.59,41.34,NW,0.00,0.00,0.0,0.00,-,3.00
20200204,200000,0.25,0.45,2.67,311.1,11.70,0.81,1.46,38.39,NW,0.00,0.00,0.0,0.00,-,2.90
20200204,210000,0.29,0.52,2.56,311.9,10.70,0.95,1.71,35.10,NW,0.00,0.00,0.0,0.00,-,2.70
20200204,220000,0.40,0.71,2.68,317.0,11.70,1.30,2.34,38.39,NW,0.00,0.00,0.0,0.00,-,2.80
20200204,230000,0.51,0.92,2.95,324.3,14.20,1.67,3.01,46.59,NW,0.00,0.00,0.0,0.00,-,3.10
20200205,000000,0.63,1.14,3.15,331.4,16.30,2.07,3.73,53.48,NNW,0.00,0.00,0.0,0.00,-,3.40
20200205,010000,0.70,1.27,3.33,334.3,18.30,2.31,4.16,60.04,NNW,0.00,0.00,0.0,0.00,-,3.70
20200205,020000,0.73,1.32,3.44,334.8,19.50,2.40,4.32,63.98,NNW,0.00,0.00,0.0,0.00,-,3.70
20200205,030000,0.73,1.32,3.49,334.3,20.20,2.40,4.32,66.27,NNW,0.00,0.00,0.0,0.00,-,3.80
20200205,040000,0.72,1.30,3.52,333.5,20.60,2.37,4.26,67.59,NNW,0.00,0.00,0.0,0.00,-,3.90
20200205,050000,0.72,1.29,3.54,332.9,20.80,2.35,4.23,68.24,NNW,0.00,0.00,0.0,0.00,-,4.00
20200205,060000,0.72,1.30,3.57,332.8,21.20,2.36,4.25,69.55,NNW,0.00,0.00,0.0,0.00,-,4.00
20200205,070000,0.72,1.29,3.59,332.9,21.40,2.35,4.23,70.21,NNW,0.00,0.00,0.0,0.00,-,4.00
20200205,080000,0.70,1.26,3.57,332.7,21.20,2.30,4.14,69.55,NNW,0.00,0.00,0.0,0.00,-,4.00
20200205,090000,0.68,1.22,3.54,331.5,20.80,2.23,4.01,68.24,NNW,0.00,0.00,0.0,0.00,-,4.00
20200205,100000,0.65,1.17,3.50,329.8,20.40,2.14,3.85,66.93,NNW,0.00,0.00,0.0,0.00,-,4.00
20200205,110000,0.60,1.09,3.46,329.0,19.90,1.98,3.57,65.29,NNW,0.00,0.00,0.0,0.00,-,3.90
20200205,120000,0.54,0.96,3.41,329.4,19.30,1.76,3.17,63.32,NNW,0.00,0.00,0.0,0.00,-,3.80
20200205,130000,0.47,0.84,3.31,330.2,18.20,1.53,2.75,59.71,NNW,0.00,0.00,0.0,0.00,-,3.70
20200205,140000,0.40,0.71,3.14,330.7,16.40,1.30,2.34,53.81,NNW,0.00,0.00,0.0,0.00,-,3.60
20200205,150000,0.34,0.60,2.95,330.7,14.40,1.10,1.98,47.24,NNW,0.00,0.00,0.0,0.00,-,3.30
20200205,160000,0.28,0.51,2.81,330.7,13.00,0.94,1.68,42.65,NNW,0.00,0.00,0.0,0.00,-,3.20
20200205,170000,0.24,0.44,2.73,330.4,12.20,0.80,1.44,40.03,NNW,0.00,0.00,0.0,0.00,-,3.00
20200205,180000,0.21,0.38,2.68,329.9,11.70,0.70,1.26,38.39,NNW,0.00,0.00,0.0,0.00,-,2.90
20200205,190000,0.19,0.34,2.64,329.1,11.30,0.62,1.11,37.07,NNW,0.00,0.00,0.0,0.00,-,2.80
20200205,200000,0.17,0.30,2.59,328.0,10.90,0.55,0.99,35.76,NNW,0.00,0.00,0.0,0.00,-,2.70
20200205,210000,0.15,0.26,2.53,327.0,10.30,0.48,0.87,33.79,NNW,0.00,0.00,0.0,0.00,-,2.70
20200205,220000,0.13,0.23,2.43,325.7,9.60,0.43,0.77,31.50,NW,0.00,0.00,0.0,0.00,-,2.60
20200205,230000,0.12,0.21,2.34,324.3,8.90,0.38,0.69,29.20,NW,0.09,2.47,311.1,0.30,NW,2.50
20200206,000000,0.11,0.19,2.28,322.5,8.40,0.35,0.64,27.56,NW,0.00,0.00,0.0,0.00,-,2.40
20200206,010000,0.10,0.18,2.22,320.5,8.00,0.33,0.59,26.25,NW,0.00,0.00,0.0,0.00,-,2.40
20200206,020000,0.09,0.17,2.15,318.9,7.50,0.31,0.55,24.61,NW,0.00,0.00,0.0,0.00,-,2.30
20200206,030000,0.09,0.15,2.06,317.7,6.90,0.28,0.50,22.64,NW,0.00,0.00,0.0,0.00,-,2.20
20200206,040000,0.08,0.14,1.96,316.3,6.30,0.26,0.47,20.67,NW,0.00,0.00,0.0,0.00,-,2.20
20200206,050000,0.08,0.14,1.86,314.6,5.70,0.25,0.45,18.70,NW,0.00,0.00,0.0,0.00,-,2.10
20200206,060000,0.07,0.13,1.78,313.4,5.20,0.23,0.41,17.06,NW,0.00,0.00,0.0,0.00,-,1.90
20200206,070000,0.06,0.10,1.72,312.0,4.80,0.19,0.34,15.75,NW,0.00,0.00,0.0,0.00,-,1.90
20200206,080000,0.04,0.07,0.00,0.0,0.00,0.13,0.24,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,090000,0.02,0.04,0.00,0.0,0.00,0.08,0.14,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,100000,0.01,0.02,0.00,0.0,0.00,0.03,0.05,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,110000,0.00,0.01,0.00,0.0,0.00,0.01,0.02,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,120000,0.00,0.00,0.00,0.0,0.00,0.00,0.01,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,130000,0.00,0.00,0.00,0.0,0.00,0.00,0.01,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,140000,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,150000,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,160000,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,170000,0.00,0.00,0.00,0.0,0.00,0.00,0.01,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,180000,0.00,0.01,0.00,0.0,0.00,0.01,0.02,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,190000,0.01,0.02,0.00,0.0,0.00,0.03,0.06,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,200000,0.02,0.04,0.00,0.0,0.00,0.07,0.12,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,210000,0.06,0.11,1.81,158.4,5.40,0.19,0.35,17.72,SSE,0.00,0.00,0.0,0.00,-,1.90
