station,o_IO103.csv
                                             
date,time,Hs,Hmax,Tz,Dir,Lw,Hs,Hmax,Lw,Dir,sl_Hs,sl_Tp,sl_Dir,sl_Hs,Dir,Tp
20200205,030000,0.64,1.15,3.31,10.7,18.10,2.10,3.77,59.38,N,0.00,0.00,0.0,0.00,-,3.60
20200205,040000,0.61,1.10,3.31,11.4,18.20,2.00,3.60,59.71,NNE,0.00,0.00,0.0,0.00,-,3.70
20200205,050000,0.58,1.05,3.29,11.4,18.00,1.91,3.43,59.06,NNE,0.00,0.00,0.0,0.00,-,3.70
20200205,060000,0.56,1.01,3.29,11.9,18.00,1.84,3.31,59.06,NNE,0.00,0.00,0.0,0.00,-,3.70
20200205,070000,0.53,0.96,3.31,12.7,18.20,1.74,3.14,59.71,NNE,0.00,0.00,0.0,0.00,-,3.70
20200205,080000,0.49,0.88,3.35,14.6,18.70,1.60,2.88,61.35,NNE,0.00,0.00,0.0,0.00,-,3.80
20200205,090000,0.45,0.80,3.37,16.3,19.00,1.46,2.63,62.34,NNE,0.00,0.00,0.0,0.00,-,3.80
20200205,100000,0.41,0.74,3.37,17.3,18.90,1.34,2.42,62.01,NNE,0.00,0.00,0.0,0.00,-,3.80
20200205,110000,0.37,0.67,3.34,18.0,18.60,1.22,2.19,61.02,NNE,0.00,0.00,0.0,0.00,-,3.80
20200205,120000,0.33,0.60,3.28,18.4,18.00,1.09,1.97,59.06,NNE,0.00,0.00,0.0,0.00,-,3.70
20200205,130000,0.30,0.53,3.21,18.2,17.10,0.97,1.75,56.10,NNE,0.00,0.00,0.0,0.00,-,3.60
20200205,140000,0.26,0.48,3.11,17.4,16.00,0.87,1.56,52.49,NNE,0.00,0.00,0.0,0.00,-,3.50
20200205,150000,0.23,0.42,3.00,16.1,14.90,0.77,1.39,48.88,NNE,0.00,0.00,0.0,0.00,-,3.30
20200205,160000,0.21,0.37,2.89,14.4,13.70,0.68,1.22,44.95,NNE,0.00,0.00,0.0,0.00,-,3.20
20200205,170000,0.18,0.32,2.77,12.5,12.60,0.59,1.06,41.34,NNE,0.00,0.00,0.0,0.00,-,3.00
20200205,180000,0.15,0.28,2.66,10.7,11.50,0.51,0.91,37.73,N,0.00,0.00,0.0,0.00,-,2.90
20200205,190000,0.13,0.24,2.54,9.1,10.50,0.43,0.78,34.45,N,0.00,0.00,0.0,0.00,-,2.70
20200205,200000,0.11,0.20,2.43,7.9,9.60,0.37,0.67,31.50,N,0.00,0.00,0.0,0.00,-,2.60
20200205,210000,0.10,0.18,2.33,7.4,8.80,0.32,0.58,28.87,N,0.06,2.38,352.9,0.20,N,2.50
20200205,220000,0.09,0.17,2.25,7.6,8.30,0.31,0.55,27.23,N,0.06,2.63,23.8,0.20,NNE,2.40
20200205,230000,0.09,0.16,2.18,8.4,7.80,0.30,0.53,25.59,N,0.00,0.00,0.0,0.00,-,2.40
20200206,000000,0.09,0.16,2.09,9.0,7.20,0.29,0.52,23.62,N,0.00,0.00,0.0,0.00,-,2.30
20200206,010000,0.08,0.15,2.00,9.6,6.60,0.28,0.50,21.65,N,0.00,0.00,0.0,0.00,-,2.20
20200206,020000,0.08,0.14,1.91,9.9,6.00,0.25,0.45,19.69,N,0.00,0.00,0.0,0.00,-,2.10
20200206,030000,0.06,0.12,1.83,11.0,5.50,0.21,0.38,18.04,N,0.00,0.00,0.0,0.00,-,1.90
20200206,040000,0.05,0.09,0.00,0.0,0.00,0.16,0.29,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,050000,0.04,0.06,0.00,0.0,0.00,0.11,0.21,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,060000,0.02,0.04,0.00,0.0,0.00,0.07,0.13,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,070000,0.01,0.02,0.00,0.0,0.00,0.04,0.08,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,080000,0.01,0.01,0.00,0.0,0.00,0.02,0.04,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,090000,0.00,0.01,0.00,0.0,0.00,0.01,0.02,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,100000,0.00,0.00,0.00,0.0,0.00,0.00,0.01,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,110000,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,120000,0.00,0.00,0.00,0.0,0.00,0.00,0.01,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,130000,0.00,0.01,0.00,0.0,0.00,0.01,0.02,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,140000,0.01,0.02,0.00,0.0,0.00,0.04,0.06,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,150000,0.04,0.06,0.00,0.0,0.00,0.11,0.21,0.00,N,0.00,0.00,0.0,0.00,-,0.00
20200206,160000,0.10,0.17,1.83,140.2,5.60,0.31,0.57,18.37,SE,0.00,0.00,0.0,0.00,-,1.90
20200206,170000,0.47,0.84,2.21,155.1,8.00,1.53,2.75,26.25,SSE,0.00,0.00,0.0,0.00,-,2.40
20200206,180000,0.50,0.91,2.90,160.1,13.60,1.65,2.97,44.62,SSE,0.00,0.00,0.0,0.00,-,3.00
20200206,190000,0.59,1.05,3.11,161.7,15.90,1.92,3.46,52.17,SSE,0.00,0.00,0.0,0.00,-,3.40
20200206,200000,0.65,1.18,3.29,163.7,17.90,2.15,3.86,58.73,SSE,0.00,0.00,0.0,0.00,-,3.60
20200206,210000,0.74,1.34,3.45,162.4,19.80,2.44,4.39,64.96,SSE,0.00,0.00,0.0,0.00,-,3.80
